"uid" "id" "symbol" "ensembleid"
"6505" 6505 6339 "SCNN1D" "9606.ENSP00000368411"
"6506" 6506 5111 "PCNA" "9606.ENSP00000368438"
"6507" 6507 9308 "CD83" "9606.ENSP00000368450"
"6508" 6508 284402 "SCGB2B2" "9606.ENSP00000368502"
"6509" 6509 55366 "LGR4" "9606.ENSP00000368516"
"6510" 6510 29103 "DNAJC15" "9606.ENSP00000368523"
"6511" 6511 7293 "TNFRSF4" "9606.ENSP00000368538"
"6512" 6512 23408 "SIRT5" "9606.ENSP00000368552"
"6513" 6513 6303 "SAT1" "9606.ENSP00000368572"
"6514" 6514 2625 "GATA3" "9606.ENSP00000368632"
"6515" 6515 10549 "PRDX4" "9606.ENSP00000368646"
"6516" 6516 28984 "RGCC" "9606.ENSP00000368664"
"6517" 6517 375790 "AGRN" "9606.ENSP00000368678"
"6518" 6518 5251 "PHEX" "9606.ENSP00000368682"
"6519" 6519 1906 "EDN1" "9606.ENSP00000368683"
"6520" 6520 1874 "E2F4" "9606.ENSP00000368686"
"6521" 6521 3096 "HIVEP1" "9606.ENSP00000368698"
"6522" 6522 9636 "ISG15" "9606.ENSP00000368699"
"6523" 6523 7498 "XDH" "9606.ENSP00000368727"
"6524" 6524 5621 "PRNP" "9606.ENSP00000368752"
"6525" 6525 4739 "NEDD9" "9606.ENSP00000368759"
"6526" 6526 152485 "ZNF827" "9606.ENSP00000368761"
"6527" 6527 146 "ADRA1D" "9606.ENSP00000368766"
"6528" 6528 444 "ASPH" "9606.ENSP00000368767"
"6529" 6529 51360 "MBTPS2" "9606.ENSP00000368798"
"6530" 6530 6643 "SNX2" "9606.ENSP00000368831"
"6531" 6531 4799 "NFX1" "9606.ENSP00000368856"
"6532" 6532 2308 "FOXO1" "9606.ENSP00000368880"
"6533" 6533 22944 "KIN" "9606.ENSP00000368881"
"6534" 6534 6197 "RPS6KA3" "9606.ENSP00000368884"
"6535" 6535 -1 "-1" "9606.ENSP00000368924"
"6536" 6536 1964 "EIF1AX" "9606.ENSP00000368927"
"6537" 6537 161003 "STOML3" "9606.ENSP00000368952"
"6538" 6538 7222 "TRPC3" "9606.ENSP00000368966"
"6539" 6539 3801 "KIFC3" "9606.ENSP00000368976"
"6540" 6540 10300 "KATNB1" "9606.ENSP00000368982"
"6541" 6541 5393 "EXOSC9" "9606.ENSP00000368984"
"6542" 6542 403282 "OR6C65" "9606.ENSP00000368986"
"6543" 6543 390323 "OR6C75" "9606.ENSP00000368987"
"6544" 6544 254786 "OR6C3" "9606.ENSP00000368989"
"6545" 6545 390321 "OR6C1" "9606.ENSP00000368990"
"6546" 6546 -1 "-1" "9606.ENSP00000369003"
"6547" 6547 -1 "-1" "9606.ENSP00000369018"
"6548" 6548 1543 "CYP1A1" "9606.ENSP00000369050"
"6549" 6549 10631 "POSTN" "9606.ENSP00000369071"
"6550" 6550 1059 "CENPB" "9606.ENSP00000369075"
"6551" 6551 81567 "TXNDC5" "9606.ENSP00000369081"
"6552" 6552 5209 "PFKFB3" "9606.ENSP00000369100"
"6553" 6553 122011 "CSNK1A1L" "9606.ENSP00000369126"
"6554" 6554 3301 "DNAJA1" "9606.ENSP00000369127"
"6555" 6555 23309 "SIN3B" "9606.ENSP00000369131"
"6556" 6556 5160 "PDHA1" "9606.ENSP00000369134"
"6557" 6557 284434 "NWD1" "9606.ENSP00000369136"
"6558" 6558 4093 "SMAD9" "9606.ENSP00000369154"
"6559" 6559 283297 "OR10A4" "9606.ENSP00000369157"
"6560" 6560 10149 "ADGRG2" "9606.ENSP00000369198"
"6561" 6561 23586 "DDX58" "9606.ENSP00000369213"
"6562" 6562 -1 "-1" "9606.ENSP00000369252"
"6563" 6563 6239 "RREB1" "9606.ENSP00000369270"
"6564" 6564 5256 "PHKA2" "9606.ENSP00000369274"
"6565" 6565 3559 "IL2RA" "9606.ENSP00000369293"
"6566" 6566 3601 "IL15RA" "9606.ENSP00000369312"
"6567" 6567 3853 "KRT6A" "9606.ENSP00000369317"
"6568" 6568 22836 "RHOBTB3" "9606.ENSP00000369318"
"6569" 6569 6247 "RS1" "9606.ENSP00000369320"
"6570" 6570 6792 "CDKL5" "9606.ENSP00000369325"
"6571" 6571 153642 "ARSK" "9606.ENSP00000369346"
"6572" 6572 7010 "TEK" "9606.ENSP00000369375"
"6573" 6573 64922 "LRRC19" "9606.ENSP00000369395"
"6574" 6574 91828 "EXOC3L4" "9606.ENSP00000369409"
"6575" 6575 5983 "RFC3" "9606.ENSP00000369411"
"6576" 6576 79689 "STEAP4" "9606.ENSP00000369419"
"6577" 6577 5931 "RBBP7" "9606.ENSP00000369424"
"6578" 6578 54522 "ANKRD16" "9606.ENSP00000369434"
"6579" 6579 9365 "KL" "9606.ENSP00000369442"
"6580" 6580 1993 "ELAVL2" "9606.ENSP00000369460"
"6581" 6581 55787 "TXLNG" "9606.ENSP00000369465"
"6582" 6582 675 "BRCA2" "9606.ENSP00000369497"
"6583" 6583 247 "ALOX15B" "9606.ENSP00000369530"
"6584" 6584 143630 "UBQLNL" "9606.ENSP00000369531"
"6585" 6585 795 "S100G" "9606.ENSP00000369547"
"6586" 6586 3445 "IFNA8" "9606.ENSP00000369553"
"6587" 6587 3440 "IFNA2" "9606.ENSP00000369554"
"6588" 6588 3443 "IFNA6" "9606.ENSP00000369558"
"6589" 6589 390063 "OR51I1" "9606.ENSP00000369559"
"6590" 6590 3449 "IFNA16" "9606.ENSP00000369564"
"6591" 6591 3446 "IFNA10" "9606.ENSP00000369566"
"6592" 6592 390058 "OR51B6" "9606.ENSP00000369568"
"6593" 6593 3448 "IFNA14" "9606.ENSP00000369571"
"6594" 6594 79339 "OR51B4" "9606.ENSP00000369573"
"6595" 6595 3452 "IFNA21" "9606.ENSP00000369574"
"6596" 6596 3467 "IFNW1" "9606.ENSP00000369578"
"6597" 6597 -1 "-1" "9606.ENSP00000369579"
"6598" 6598 3456 "IFNB1" "9606.ENSP00000369581"
"6599" 6599 2925 "GRPR" "9606.ENSP00000369643"
"6600" 6600 551 "AVP" "9606.ENSP00000369647"
"6601" 6601 3045 "HBD" "9606.ENSP00000369654"
"6602" 6602 54620 "FBXL19" "9606.ENSP00000369666"
"6603" 6603 51806 "CALML5" "9606.ENSP00000369689"
"6604" 6604 4300 "MLLT3" "9606.ENSP00000369695"
"6605" 6605 57393 "TMEM27" "9606.ENSP00000369699"
"6606" 6606 7280 "TUBB2A" "9606.ENSP00000369703"
"6607" 6607 1107 "CHD3" "9606.ENSP00000369716"
"6608" 6608 119679 "OR52J3" "9606.ENSP00000369728"
"6609" 6609 401667 "OR51A2" "9606.ENSP00000369729"
"6610" 6610 401666 "OR51A4" "9606.ENSP00000369731"
"6611" 6611 401665 "OR51T1" "9606.ENSP00000369738"
"6612" 6612 5786 "PTPRA" "9606.ENSP00000369756"
"6613" 6613 6194 "RPS6" "9606.ENSP00000369757"
"6614" 6614 284390 "ZNF763" "9606.ENSP00000369774"
"6615" 6615 79724 "ZNF768" "9606.ENSP00000369777"
"6616" 6616 79861 "TUBAL3" "9606.ENSP00000369784"
"6617" 6617 6462 "SHBG" "9606.ENSP00000369816"
"6618" 6618 5277 "PIGA" "9606.ENSP00000369820"
"6619" 6619 140462 "ASB9" "9606.ENSP00000369855"
"6620" 6620 241 "ALOX5AP" "9606.ENSP00000369858"
"6621" 6621 1280 "COL2A1" "9606.ENSP00000369889"
"6622" 6622 10670 "RRAGA" "9606.ENSP00000369899"
"6623" 6623 8644 "AKR1C3" "9606.ENSP00000369927"
"6624" 6624 148 "ADRA1A" "9606.ENSP00000369960"
"6625" 6625 150084 "IGSF5" "9606.ENSP00000369962"
"6626" 6626 6456 "SH3GL2" "9606.ENSP00000369981"
"6627" 6627 665 "BNIP3L" "9606.ENSP00000370003"
"6628" 6628 57593 "EBF4" "9606.ENSP00000370022"
"6629" 6629 51284 "TLR7" "9606.ENSP00000370034"
"6630" 6630 5272 "SERPINB9" "9606.ENSP00000370074"
"6633" 6633 2874 "GPS2" "9606.ENSP00000370104"
"6634" 6634 11168 "PSIP1" "9606.ENSP00000370109"
"6635" 6635 1992 "SERPINB1" "9606.ENSP00000370115"
"6638" 6638 3150 "HMGN1" "9606.ENSP00000370125"
"6639" 6639 6541 "SLC7A1" "9606.ENSP00000370128"
"6640" 6640 5884 "RAD17" "9606.ENSP00000370151"
"6641" 6641 25849 "PARM1" "9606.ENSP00000370224"
"6642" 6642 -1 "-1" "9606.ENSP00000370227"
"6643" 6643 4824 "NKX3-1" "9606.ENSP00000370253"
"6644" 6644 2296 "FOXC1" "9606.ENSP00000370256"
"6645" 6645 728689 "EIF3CL" "9606.ENSP00000370258"
"6646" 6646 158326 "FREM1" "9606.ENSP00000370262"
"6647" 6647 2103 "ESRRB" "9606.ENSP00000370270"
"6648" 6648 9350 "CER1" "9606.ENSP00000370297"
"6649" 6649 55914 "ERBB2IP" "9606.ENSP00000370330"
"6650" 6650 4781 "NFIB" "9606.ENSP00000370340"
"6651" 6651 3662 "IRF4" "9606.ENSP00000370343"
"6652" 6652 2281 "FKBP1B" "9606.ENSP00000370373"
"6653" 6653 1854 "DUT" "9606.ENSP00000370376"
"6654" 6654 6557 "SLC12A1" "9606.ENSP00000370381"
"6655" 6655 54557 "SGTB" "9606.ENSP00000370395"
"6656" 6656 1045 "CDX2" "9606.ENSP00000370408"
"6657" 6657 8777 "MPDZ" "9606.ENSP00000370410"
"6658" 6658 3651 "PDX1" "9606.ENSP00000370421"
"6659" 6659 10283 "CWC27" "9606.ENSP00000370460"
"6660" 6660 3486 "IGFBP3" "9606.ENSP00000370473"
"6661" 6661 83605 "CCM2" "9606.ENSP00000370503"
"6662" 6662 5214 "PFKP" "9606.ENSP00000370517"
"6663" 6663 347527 "ARSH" "9606.ENSP00000370522"
"6664" 6664 415 "ARSE" "9606.ENSP00000370526"
"6665" 6665 2971 "GTF3A" "9606.ENSP00000370532"
"6666" 6666 414 "ARSD" "9606.ENSP00000370546"
"6667" 6667 7054 "TH" "9606.ENSP00000370571"
"6668" 6668 4267 "CD99" "9606.ENSP00000370588"
"6669" 6669 8110 "DPF3" "9606.ENSP00000370614"
"6670" 6670 438 "ASMT" "9606.ENSP00000370639"
"6671" 6671 23081 "KDM4C" "9606.ENSP00000370710"
"6672" 6672 6453 "ITSN1" "9606.ENSP00000370719"
"6673" 6673 3709 "ITPR2" "9606.ENSP00000370744"
"6674" 6674 3422 "IDI1" "9606.ENSP00000370748"
"6675" 6675 166979 "CDC20B" "9606.ENSP00000370781"
"6676" 6676 293 "SLC25A6" "9606.ENSP00000370808"
"6677" 6677 11082 "ESM1" "9606.ENSP00000370812"
"6678" 6678 90865 "IL33" "9606.ENSP00000370842"
"6679" 6679 7053 "TGM3" "9606.ENSP00000370867"
"6680" 6680 2315 "MLANA" "9606.ENSP00000370880"
"6681" 6681 140901 "STK35" "9606.ENSP00000370891"
"6682" 6682 7006 "TEC" "9606.ENSP00000370912"
"6683" 6683 1876 "E2F6" "9606.ENSP00000370936"
"6684" 6684 1024 "CDK8" "9606.ENSP00000370938"
"6685" 6685 -1 "-1" "9606.ENSP00000370964"
"6686" 6686 10514 "MYBBP1A" "9606.ENSP00000370968"
"6687" 6687 64109 "CRLF2" "9606.ENSP00000370979"
"6688" 6688 29126 "CD274" "9606.ENSP00000370989"
"6689" 6689 6473 "SHOX" "9606.ENSP00000370990"
"6690" 6690 3717 "JAK2" "9606.ENSP00000371067"
"6691" 6691 2280 "FKBP1A" "9606.ENSP00000371138"
"6692" 6692 427 "ASAH1" "9606.ENSP00000371152"
"6693" 6693 399 "RHOH" "9606.ENSP00000371219"
"6694" 6694 440503 "PLIN5" "9606.ENSP00000371272"
"6695" 6695 5981 "RFC1" "9606.ENSP00000371321"
"6696" 6696 3822 "KLRC2" "9606.ENSP00000371327"
"6697" 6697 10188 "TNK2" "9606.ENSP00000371341"
"6698" 6698 51378 "ANGPT4" "9606.ENSP00000371347"
"6699" 6699 10333 "TLR6" "9606.ENSP00000371376"
"6700" 6700 26189 "OR1A2" "9606.ENSP00000371377"
"6701" 6701 90019 "SYT8" "9606.ENSP00000371394"
"6702" 6702 169792 "GLIS3" "9606.ENSP00000371398"
"6703" 6703 10457 "GPNMB" "9606.ENSP00000371420"
"6704" 6704 -1 "-1" "9606.ENSP00000371432"
"6705" 6705 5991 "RFX3" "9606.ENSP00000371434"
"6706" 6706 91543 "RSAD2" "9606.ENSP00000371471"
"6707" 6707 7158 "TP53BP1" "9606.ENSP00000371475"
"6708" 6708 169522 "KCNV2" "9606.ENSP00000371514"
"6709" 6709 23600 "AMACR" "9606.ENSP00000371517"
"6710" 6710 7436 "VLDLR" "9606.ENSP00000371532"
"6711" 6711 221178 "SPATA13" "9606.ENSP00000371542"
"6712" 6712 6649 "SOD3" "9606.ENSP00000371554"
"6713" 6713 80333 "KCNIP4" "9606.ENSP00000371587"
"6714" 6714 2788 "GNG7" "9606.ENSP00000371594"
"6715" 6715 10644 "IGF2BP2" "9606.ENSP00000371634"
"6716" 6716 1010 "CDH12" "9606.ENSP00000371689"
"6717" 6717 55504 "TNFRSF19" "9606.ENSP00000371693"
"6718" 6718 1761 "DMRT1" "9606.ENSP00000371711"
"6719" 6719 26278 "SACS" "9606.ENSP00000371729"
"6720" 6720 23189 "KANK1" "9606.ENSP00000371734"
"6721" 6721 116448 "OLIG1" "9606.ENSP00000371785"
"6722" 6722 390874 "ONECUT3" "9606.ENSP00000371786"
"6723" 6723 2254 "FGF9" "9606.ENSP00000371790"
"6724" 6724 57054 "DAZ3" "9606.ENSP00000371802"
"6725" 6725 -1 "-1" "9606.ENSP00000371833"
"6726" 6726 10522 "DEAF1" "9606.ENSP00000371846"
"6730" 6730 579 "NKX3-2" "9606.ENSP00000371875"
"6731" 6731 8681 "JMJD7-PLA2G4B" "9606.ENSP00000371886"
"6732" 6732 394 "ARHGAP5" "9606.ENSP00000371897"
"6733" 6733 50834 "TAS2R1" "9606.ENSP00000371932"
"6734" 6734 2298 "FOXD4" "9606.ENSP00000371940"
"6735" 6735 10284 "SAP18" "9606.ENSP00000371973"
"6736" 6736 11200 "CHEK2" "9606.ENSP00000372023"
"6737" 6737 4155 "MBP" "9606.ENSP00000372025"
"6738" 6738 26524 "LATS2" "9606.ENSP00000372035"
"6739" 6739 5888 "RAD51" "9606.ENSP00000372088"
"6740" 6740 5720 "PSME1" "9606.ENSP00000372155"
"6741" 6741 220164 "DOK6" "9606.ENSP00000372160"
"6742" 6742 93589 "CACNA2D4" "9606.ENSP00000372169"
"6743" 6743 4487 "MSX1" "9606.ENSP00000372170"
"6744" 6744 23410 "SIRT3" "9606.ENSP00000372191"
"6745" 6745 1186 "CLCN7" "9606.ENSP00000372193"
"6746" 6746 51272 "BET1L" "9606.ENSP00000372210"
"6747" 6747 5268 "SERPINB5" "9606.ENSP00000372221"
"6748" 6748 3083 "HGFAC" "9606.ENSP00000372224"
"6749" 6749 2706 "GJB2" "9606.ENSP00000372295"
"6750" 6750 10232 "MSLN" "9606.ENSP00000372313"
"6751" 6751 2235 "FECH" "9606.ENSP00000372326"
"6752" 6752 7468 "WHSC1" "9606.ENSP00000372347"
"6753" 6753 -1 "-1" "9606.ENSP00000372437"
"6754" 6754 6736 "SRY" "9606.ENSP00000372547"
"6755" 6755 361 "AQP4" "9606.ENSP00000372654"
"6756" 6756 10274 "STAG1" "9606.ENSP00000372689"
"6757" 6757 1133 "CHRM5" "9606.ENSP00000372750"
"6758" 6758 339291 "LRRC30" "9606.ENSP00000372959"
"6759" 6759 201633 "TIGIT" "9606.ENSP00000373167"
"6760" 6760 1814 "DRD3" "9606.ENSP00000373169"
"6761" 6761 26339 "OR5K1" "9606.ENSP00000373193"
"6762" 6762 403277 "OR5K3" "9606.ENSP00000373194"
"6763" 6763 79295 "OR5H6" "9606.ENSP00000373196"
"6764" 6764 100506243 "KRBOX1" "9606.ENSP00000373254"
"6765" 6765 344787 "ZNF860" "9606.ENSP00000373274"
"6766" 6766 9467 "SH3BP5" "9606.ENSP00000373301"
"6767" 6767 9901 "SRGAP3" "9606.ENSP00000373347"
"6768" 6768 6419 "SETMAR" "9606.ENSP00000373354"
"6769" 6769 388698 "FLG2" "9606.ENSP00000373370"
"6770" 6770 138429 "PIP5KL1" "9606.ENSP00000373399"
"6771" 6771 2878 "GPX3" "9606.ENSP00000373477"
"6772" 6772 3875 "KRT18" "9606.ENSP00000373487"
"6773" 6773 79400 "NOX5" "9606.ENSP00000373518"
"6774" 6774 55576 "STAB2" "9606.ENSP00000373539"
"6775" 6775 7306 "TYRP1" "9606.ENSP00000373570"
"6776" 6776 399823 "FOXI2" "9606.ENSP00000373572"
"6777" 6777 94 "ACVRL1" "9606.ENSP00000373574"
"6778" 6778 79705 "LRRK1" "9606.ENSP00000373600"
"6779" 6779 -1 "-1" "9606.ENSP00000373637"
"6780" 6780 23012 "STK38L" "9606.ENSP00000373684"
"6781" 6781 50506 "DUOX2" "9606.ENSP00000373691"
"6782" 6782 238 "ALK" "9606.ENSP00000373700"
"6783" 6783 151649 "PP2D1" "9606.ENSP00000373702"
"6784" 6784 167227 "DCP2" "9606.ENSP00000373715"
"6785" 6785 55766 "H2AFJ" "9606.ENSP00000373730"
"6786" 6786 56254 "RNF20" "9606.ENSP00000373772"
"6787" 6787 4017 "LOXL2" "9606.ENSP00000373783"
"6788" 6788 -1 "-1" "9606.ENSP00000373810"
"6789" 6789 94030 "LRRC4B" "9606.ENSP00000373853"
"6790" 6790 3681 "ITGAD" "9606.ENSP00000373854"
"6791" 6791 10411 "RAPGEF3" "9606.ENSP00000373864"
"6792" 6792 6263 "RYR3" "9606.ENSP00000373884"
"6793" 6793 2617 "GARS" "9606.ENSP00000373918"
"6794" 6794 283659 "PRTG" "9606.ENSP00000373937"
"6795" 6795 2175 "FANCA" "9606.ENSP00000373952"
"6796" 6796 5799 "PTPRN2" "9606.ENSP00000374069"
"6797" 6797 1146 "CHRNG" "9606.ENSP00000374145"
"6798" 6798 10322 "SMYD5" "9606.ENSP00000374152"
"6799" 6799 284371 "ZNF841" "9606.ENSP00000374185"
"6800" 6800 10716 "TBR1" "9606.ENSP00000374205"
"6801" 6801 57634 "EP400" "9606.ENSP00000374212"
"6802" 6802 284217 "LAMA1" "9606.ENSP00000374309"
"6803" 6803 285220 "EPHA6" "9606.ENSP00000374323"
"6804" 6804 7247 "TSN" "9606.ENSP00000374332"
"6805" 6805 11340 "EXOSC8" "9606.ENSP00000374354"
"6806" 6806 406 "ARNTL" "9606.ENSP00000374357"
"6807" 6807 79364 "ZXDC" "9606.ENSP00000374359"
"6808" 6808 344758 "GPR149" "9606.ENSP00000374390"
"6809" 6809 8502 "PKP4" "9606.ENSP00000374409"
"6812" 6812 23143 "LRCH1" "9606.ENSP00000374447"
"6813" 6813 8878 "SQSTM1" "9606.ENSP00000374455"
"6814" 6814 6833 "ABCC8" "9606.ENSP00000374467"
"6815" 6815 8812 "CCNK" "9606.ENSP00000374529"
"6816" 6816 10123 "ARL4C" "9606.ENSP00000375057"
"6817" 6817 54828 "BCAS3" "9606.ENSP00000375067"
"6818" 6818 28227 "PPP2R3B" "9606.ENSP00000375080"
"6819" 6819 83942 "TSSK1B" "9606.ENSP00000375081"
"6820" 6820 79866 "BORA" "9606.ENSP00000375082"
"6821" 6821 6370 "CCL25" "9606.ENSP00000375086"
"6822" 6822 -1 "-1" "9606.ENSP00000375416"
"6823" 6823 -1 "-1" "9606.ENSP00000375557"
"6824" 6824 79818 "ZNF552" "9606.ENSP00000375582"
"6825" 6825 79149 "ZSCAN5A" "9606.ENSP00000375593"
"6826" 6826 89887 "ZNF628" "9606.ENSP00000375598"
"6827" 6827 100529240 "ZNF816-ZNF321P" "9606.ENSP00000375656"
"6828" 6828 162967 "ZNF320" "9606.ENSP00000375660"
"6829" 6829 53635 "PTOV1" "9606.ENSP00000375717"
"6830" 6830 22900 "CARD8" "9606.ENSP00000375767"
"6831" 6831 11009 "IL24" "9606.ENSP00000375795"
"6832" 6832 2068 "ERCC2" "9606.ENSP00000375809"
"6833" 6833 147700 "KLC3" "9606.ENSP00000375810"
"6834" 6834 353355 "ZNF233" "9606.ENSP00000375820"
"6835" 6835 7673 "ZNF222" "9606.ENSP00000375822"
"6836" 6836 11132 "CAPN10" "9606.ENSP00000375844"
"6837" 6837 6003 "RGS13" "9606.ENSP00000375853"
"6838" 6838 9208 "LRRFIP1" "9606.ENSP00000375857"
"6839" 6839 11100 "HNRNPUL1" "9606.ENSP00000375863"
"6840" 6840 55054 "ATG16L1" "9606.ENSP00000375872"
"6841" 6841 208 "AKT2" "9606.ENSP00000375892"
"6842" 6842 80309 "SPHKAP" "9606.ENSP00000375909"
"6843" 6843 5077 "PAX3" "9606.ENSP00000375921"
"6844" 6844 4301 "MLLT4" "9606.ENSP00000375956"
"6845" 6845 7520 "XRCC5" "9606.ENSP00000375977"
"6846" 6846 4216 "MAP3K4" "9606.ENSP00000375986"
"6847" 6847 84924 "ZNF566" "9606.ENSP00000376010"
"6848" 6848 4099 "MAG" "9606.ENSP00000376048"
"6849" 6849 7341 "SUMO1" "9606.ENSP00000376076"
"6850" 6850 284443 "ZNF493" "9606.ENSP00000376110"
"6851" 6851 9047 "SH2D2A" "9606.ENSP00000376123"
"6852" 6852 100289635 "ZNF605" "9606.ENSP00000376135"
"6853" 6853 9454 "HOMER3" "9606.ENSP00000376162"
"6854" 6854 5901 "RAN" "9606.ENSP00000376176"
"6855" 6855 10203 "CALCRL" "9606.ENSP00000376177"
"6856" 6856 2054 "STX2" "9606.ENSP00000376178"
"6857" 6857 55870 "ASH1L" "9606.ENSP00000376204"
"6858" 6858 10477 "UBE2E3" "9606.ENSP00000376215"
"6859" 6859 114880 "OSBPL6" "9606.ENSP00000376293"
"6860" 6860 220988 "HNRNPA3" "9606.ENSP00000376309"
"6861" 6861 51347 "TAOK3" "9606.ENSP00000376317"
"6862" 6862 3239 "HOXD13" "9606.ENSP00000376322"
"6863" 6863 84435 "ADGRA1" "9606.ENSP00000376384"
"6864" 6864 64423 "INF2" "9606.ENSP00000376410"
"6865" 6865 6700 "SPRR2A" "9606.ENSP00000376423"
"6866" 6866 3758 "KCNJ1" "9606.ENSP00000376432"
"6867" 6867 2113 "ETS1" "9606.ENSP00000376436"
"6868" 6868 114609 "TIRAP" "9606.ENSP00000376445"
"6869" 6869 7187 "TRAF3" "9606.ENSP00000376500"
"6870" 6870 11235 "PDCD10" "9606.ENSP00000376506"
"6871" 6871 29994 "BAZ2B" "9606.ENSP00000376534"
"6872" 6872 974 "CD79B" "9606.ENSP00000376544"
"6873" 6873 2869 "GRK5" "9606.ENSP00000376609"
"6874" 6874 1443 "CSH2" "9606.ENSP00000376623"
"6875" 6875 26211 "OR2F1" "9606.ENSP00000376633"
"6876" 6876 -1 "-1" "9606.ENSP00000376684"
"6877" 6877 51651 "PTRH2" "9606.ENSP00000376758"
"6878" 6878 10401 "PIAS3" "9606.ENSP00000376765"
"6879" 6879 1621 "DBH" "9606.ENSP00000376776"
"6880" 6880 5450 "POU2AF1" "9606.ENSP00000376786"
"6881" 6881 143187 "VTI1A" "9606.ENSP00000376792"
"6882" 6882 12 "SERPINA3" "9606.ENSP00000376793"
"6883" 6883 8065 "CUL5" "9606.ENSP00000376808"
"6884" 6884 55240 "STEAP3" "9606.ENSP00000376822"
"6885" 6885 838 "CASP5" "9606.ENSP00000376849"
"6886" 6886 80310 "PDGFD" "9606.ENSP00000376865"
"6887" 6887 11159 "RABL2A" "9606.ENSP00000376871"
"6888" 6888 4831 "NME2" "9606.ENSP00000376886"
"6891" 6891 84125 "LRRIQ1" "9606.ENSP00000376910"
"6892" 6892 -1 "-1" "9606.ENSP00000376914"
"6893" 6893 84628 "NTNG2" "9606.ENSP00000376921"
"6894" 6894 10018 "BCL2L11" "9606.ENSP00000376943"
"6895" 6895 79738 "BBS10" "9606.ENSP00000376946"
"6896" 6896 4287 "ATXN3" "9606.ENSP00000376965"
"6897" 6897 8301 "PICALM" "9606.ENSP00000377015"
"6898" 6898 5803 "PTPRZ1" "9606.ENSP00000377047"
"6899" 6899 338699 "ANKRD42" "9606.ENSP00000377051"
"6900" 6900 5547 "PRCP" "9606.ENSP00000377055"
"6901" 6901 5361 "PLXNA1" "9606.ENSP00000377061"
"6902" 6902 162239 "ZFP1" "9606.ENSP00000377080"
"6903" 6903 10840 "ALDH1L1" "9606.ENSP00000377083"
"6904" 6904 51239 "ANKRD39" "9606.ENSP00000377170"
"6905" 6905 2539 "G6PD" "9606.ENSP00000377192"
"6906" 6906 3660 "IRF2" "9606.ENSP00000377218"
"6907" 6907 116985 "ARAP1" "9606.ENSP00000377233"
"6908" 6908 6733 "SRPK2" "9606.ENSP00000377262"
"6909" 6909 7021 "TFAP2B" "9606.ENSP00000377265"
"6910" 6910 26269 "FBXO8" "9606.ENSP00000377280"
"6911" 6911 4926 "NUMA1" "9606.ENSP00000377298"
"6912" 6912 2596 "GAP43" "9606.ENSP00000377372"
"6913" 6913 64333 "ARHGAP9" "9606.ENSP00000377380"
"6914" 6914 29893 "PSMC3IP" "9606.ENSP00000377384"
"6915" 6915 6439 "SFTPB" "9606.ENSP00000377409"
"6916" 6916 84527 "ZNF559" "9606.ENSP00000377461"
"6917" 6917 3161 "HMMR" "9606.ENSP00000377492"
"6918" 6918 84330 "ZNF414" "9606.ENSP00000377504"
"6919" 6919 5091 "PC" "9606.ENSP00000377527"
"6920" 6920 79767 "ELMO3" "9606.ENSP00000377566"
"6921" 6921 57337 "SENP7" "9606.ENSP00000377655"
"6922" 6922 9862 "MED24" "9606.ENSP00000377686"
"6923" 6923 7026 "NR2F2" "9606.ENSP00000377721"
"6924" 6924 1106 "CHD2" "9606.ENSP00000377747"
"6925" 6925 200894 "ARL13B" "9606.ENSP00000377769"
"6926" 6926 6494 "SIPA1" "9606.ENSP00000377771"
"6927" 6927 5627 "PROS1" "9606.ENSP00000377783"
"6928" 6928 341418 "OR6C4" "9606.ENSP00000377799"
"6929" 6929 307 "ANXA4" "9606.ENSP00000377833"
"6930" 6930 2719 "GPC3" "9606.ENSP00000377836"
"6931" 6931 782 "CACNB1" "9606.ENSP00000377840"
"6932" 6932 26468 "LHX6" "9606.ENSP00000377854"
"6933" 6933 79633 "FAT4" "9606.ENSP00000377862"
"6934" 6934 51765 "STK26" "9606.ENSP00000377867"
"6935" 6935 140467 "ZNF358" "9606.ENSP00000377873"
"6936" 6936 6430 "SRSF5" "9606.ENSP00000377892"
"6937" 6937 -1 "-1" "9606.ENSP00000377910"
"6938" 6938 57019 "CIAPIN1" "9606.ENSP00000377914"
"6939" 6939 87 "ACTN1" "9606.ENSP00000377941"
"6940" 6940 5916 "RARG" "9606.ENSP00000377947"
"6941" 6941 10575 "CCT4" "9606.ENSP00000377958"
"6942" 6942 2962 "GTF2F1" "9606.ENSP00000377969"
"6943" 6943 56113 "PCDHGA2" "9606.ENSP00000378077"
"6944" 6944 4828 "NMB" "9606.ENSP00000378089"
"6945" 6945 6355 "CCL8" "9606.ENSP00000378118"
"6946" 6946 3426 "CFI" "9606.ENSP00000378130"
"6947" 6947 10265 "IRX5" "9606.ENSP00000378132"
"6948" 6948 64400 "AKTIP" "9606.ENSP00000378152"
"6949" 6949 29117 "BRD7" "9606.ENSP00000378181"
"6950" 6950 9255 "AIMP1" "9606.ENSP00000378191"
"6951" 6951 -1 "-1" "9606.ENSP00000378201"
"6952" 6952 79842 "ZBTB3" "9606.ENSP00000378286"
"6953" 6953 91807 "MYLK3" "9606.ENSP00000378288"
"6954" 6954 3619 "INCENP" "9606.ENSP00000378295"
"6955" 6955 5532 "PPP3CB" "9606.ENSP00000378306"
"6956" 6956 55193 "PBRM1" "9606.ENSP00000378307"
